CCTV,#genre#
CHC动作,http://hdtv.haust.edu.cn/hls/chcatv.m3u8
CHC动作,http://live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2o%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC动作,http://hdtv.haust.edu.cn/hls/hls261.m3u8
CHC动作,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清,http://hdtv.haust.edu.cn/hls/chctv.m3u8
CHC高清,http://hdtv.haust.edu.cn/hls/hls259.m3u8
CHC高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
动作电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225671/index.m3u8
动作电影,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227606/index.m3u8
动作电影,http://39.134.155.161/PLTV/88888888/224/3221225673/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
动作电影,http://117.136.154.98/PLTV/88888888/224/3221225564/index.m3u8
动作电影,http://117.136.154.98/PLTV/88888888/224/3221225690/index.m3u8
全纪实,http://183.207.248.198/ott.js.chinamobile.com/PLTV/3/224/3221227771/index.m3u8
全纪实,http://117.136.154.72/PLTV/88888888/224/3221225842/index.m3u8
全纪实,http://117.136.154.98/PLTV/88888888/224/3221225792/index.m3u8
科学,http://bp-caster.bestv.com.cn:80/333/play.m3u8
国家地理频道,http://hdtv.haust.edu.cn/hls/natlgeo.m3u8
凤凰电影,http://hdtv.haust.edu.cn/hls/fhdy.m3u8
探索频道,http://box.s-itv.com/flashplay/VJTVPlayer.swf?src=vjms://43.230.90.195:8500/live/cid=397
探索频道,http://hdtv.haust.edu.cn/hls/discovery.m3u8
电影1,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8
电影1,http://39.134.155.133/PLTV/88888888/224/3221225582/index.m3u8
电影1,http://39.134.155.141/PLTV/88888888/224/3221225656/index.m3u8
电影1,http://39.134.155.189/PLTV/88888888/224/3221225497/index.m3u8
电影1,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
电影1,http://117.136.154.98/PLTV/88888888/224/3221225513/index.m3u8
电影2,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8
电影2,http://183.207.249.169/ott.js.chinamobile.com/PLTV/3/224/3221225539/index.m3u8
电影2,http://183.207.248.208/ott.js.chinamobile.com/PLTV/3/224/3221227520/index.m3u8
电影2,http://39.134.155.155/PLTV/88888888/224/3221225664/index.m3u8
电影2,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
电影2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
电影2,http://117.136.154.86/PLTV/88888888/224/3221225557/index.m3u8
电影2,http://117.136.154.98/PLTV/88888888/224/3221225711/index.m3u8
电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
电视剧,http://39.134.155.135/PLTV/88888888/224/3221225514/index.m3u8
电视剧,http://39.134.155.145/PLTV/88888888/224/3221225595/index.m3u8
电视剧,http://117.136.154.98/PLTV/88888888/224/3221225516/index.m3u8
电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
北京科教,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226559/1.m3u8
国学频道,http://183.207.249.103/ott.js.chinamobile.com/PLTV/3/224/3221227020/index.m3u8
古装剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225678/index.m3u8
古装剧场,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227542/index.m3u8
古装剧场,http://39.134.155.183/PLTV/88888888/224/3221225571/index.m3u8
古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
古装剧场,http://117.136.154.98/PLTV/88888888/224/3221225559/index.m3u8
